what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126172846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126183958
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1342126185659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126185681
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126191403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126199351
error,log,,,"Invalid preference page path: JSP Syntax",1342126200563
error,log,,,"Invalid preference page path: HTML Syntax",1342126200563
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1342126200588
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1342126203040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126210358
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1342126212294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126212323
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1342126212326
error,log,,,"Errors occurred during the build.",1342126212447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126213005
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126220535
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342126231380
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126234577
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1342126236159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126236194
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1342126240103
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1342126244081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126247203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1342126249443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126249464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126259081
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1342126260596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126260619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126281939
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1342126320018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126320041
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1342126324670
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1342126330218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126331681
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126343273
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1342126346352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126347626
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126386368
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342126386519
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342126386567
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342126394725
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1342126422163
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126437198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126526433
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126530475
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1342126531933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126531959
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342126542317
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1342126546135
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1342126550947
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342126551892
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126554688
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126558988
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126574815
opened,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1342126585212
opened,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.DeviceView",1342126585263
opened,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.ThreadView",1342126585302
activated,perspective,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.Perspective",1342126585334
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1342126585340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1342126585340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126585377
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.ThreadView",1342126585400
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1342126594287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126603000
started,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1342126640722
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1342126640806
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1342126640920
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1342126640994
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1342126641041
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1342126641043
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1342126641043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126641079
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342126671385
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342126673587
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126677662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126679574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342126702640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126703598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126770891
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126773765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126775934
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1342126792808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126881711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126900993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126901701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126903946
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126968017
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126985634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126987887
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342126989656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342127024047
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342127488648
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342127488700
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,"org.tigris.subversion.clientadapter.javahl",1342127490017
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1342127490411
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1342127494658
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1342127494757
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342127497722
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1342127497723
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342127499248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342127556949
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1342127559267
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1342127561461
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342127565918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1342127604662
