what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1342566505964
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1342566505964
java.version,sysinfo,,,"1.6.0_22",1342566505964
java.vm.info,sysinfo,,,"mixed mode",1342566505964
java.vm.name,sysinfo,,,"OpenJDK Client VM",1342566505964
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1342566505964
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1342566505964
java.vm.specification.version,sysinfo,,,"1.0",1342566505964
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1342566505964
java.vm.version,sysinfo,,,"20.0-b11",1342566505964
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1342566505992
started,bundle,org.eclipse.egit.core,0.11.1,"org.eclipse.egit.core",1342566506292
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1342566506293
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1342566506293
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1342566506294
started,bundle,org.eclipse.egit.ui,0.11.1,"org.eclipse.egit.ui",1342566506331
started,bundle,org.tigris.subversion.subclipse.core,1.6.18,"org.tigris.subversion.subclipse.core",1342566536394
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342566536597
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1342566536623
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1342566536675
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1342566536870
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1342566536942
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1342566537209
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1342566537287
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1342566537364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342566560653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342566580297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342566581723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342566582402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342566583096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342566604755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342566612389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342566777951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342566778161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342566780277
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1342566789021
error,log,,,"Invalid preference page path: JSP Syntax",1342566789568
error,log,,,"Invalid preference page path: HTML Syntax",1342566789568
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.0.v20100414,"org.eclipse.jst.pagedesigner.jsf.ui",1342566789691
